apn,NAME1,NAMELSAD1,NAME2,NAMELSAD2,STUPS,NAMELSADCO,STATE_NAME,LSAD,ALAND,AWATER
"023819325",Ontario,Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023820124",Ontario,Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023820125",Ontario,Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023820127",Ontario,Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023820133",Ontario,Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023820143",Ontario,Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023821116",Ontario,Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023821117",Ontario,Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023821118",Ontario,Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023821122",Ontario,Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023821123",Ontario,Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023821143",Ontario,Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023821145",Ontario,Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023821146",Ontario,Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023822111",Ontario,Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023822112",Ontario,Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023822113",Ontario,Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023822114",Ontario,Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023822115",Ontario,Census Tract 127,"127",Census Tract 127,CA,San Bernardino County,California,CT,26807875,0
"023822116",Ontario,Census Tract 127,"127",Census Tract 127,CA,San Bernardino County,California,CT,26807875,0
"023822123",Ontario,Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023822124",Ontario,Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023822130",Ontario,Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023822132",Ontario,Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023822133",Ontario,Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023822134",Ontario,Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023822136",Ontario,Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023824106",Ontario,Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023824107",Ontario,Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023824109",Ontario,Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023824117",Ontario,Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023825103",Ontario,Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023825106",Ontario,Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023825109",Ontario,Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023907125",Fontana,Census Tract 20.40,"27.09",Census Tract 27.09,CA,San Bernardino County,California,CT,3030758,0
"023918209",Rialto,Census Tract 27.07,,,CA,San Bernardino County,California,CT,1499873,0
"023918210",Rialto,Census Tract 27.07,,,CA,San Bernardino County,California,CT,1499873,0
"023919213",Rialto,Census Tract 27.09,,,CA,San Bernardino County,California,CT,13642108,0
"023919214",Rialto,Census Tract 27.09,,,CA,San Bernardino County,California,CT,13642108,0
"023919216",Rialto,Census Tract 27.09,,,CA,San Bernardino County,California,CT,13642108,0
"023919217",Rialto,Census Tract 27.09,,,CA,San Bernardino County,California,CT,13642108,0
"023919219",Rialto,Census Tract 27.09,,,CA,San Bernardino County,California,CT,13642108,0
"023919221",Rialto,Census Tract 27.09,,,CA,San Bernardino County,California,CT,13642108,0
"023919310",Rialto,Census Tract 27.07,,,CA,San Bernardino County,California,CT,1499873,0
"023919316",Rialto,Census Tract 27.07,"27.09",Census Tract 27.09,CA,San Bernardino County,California,CT,1499873,0
"023949140",Rialto,Census Tract 27.07,,,CA,San Bernardino County,California,CT,1499873,0
"024017131",Rialto,Census Tract 23.06,"23.06",Census Tract 23.06,CA,San Bernardino County,California,CT,5070969,0
"024017132",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024017134",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024017135",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024017136",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024018149",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024018151",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024018152",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024018153",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024018154",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024019147",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024020155",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024020164",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024020165",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024020167",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024020168",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024020169",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024021137",Rialto,Census Tract 23.06,"23.06",Census Tract 23.06,CA,San Bernardino County,California,CT,5070969,0
"024021139",Rialto,Census Tract 23.06,"23.06",Census Tract 23.06,CA,San Bernardino County,California,CT,5070969,0
"024021142",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024021143",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024022130",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024022131",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024023135",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024023136",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024023138",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024024152",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024024153",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024024160",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024024169",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024025148",Rialto,Census Tract 35.03,"23.06",Census Tract 23.06,CA,San Bernardino County,California,CT,3936560,0
"024025149",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024025150",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024025151",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024025155",Rialto,Census Tract 35.03,"23.06",Census Tract 23.06,CA,San Bernardino County,California,CT,3936560,0
"024025161",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024025162",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024025163",Rialto,Census Tract 35.03,"23.06",Census Tract 23.06,CA,San Bernardino County,California,CT,3936560,0
"024026172",Rialto,Census Tract 23.06,"23.06",Census Tract 23.06,CA,San Bernardino County,California,CT,5070969,0
"024026173",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024026174",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"024026175",Rialto,Census Tract 23.06,,,CA,San Bernardino County,California,CT,5070969,0
"025104249",Fontana,Census Tract 33.01,,,CA,San Bernardino County,California,CT,1935229,0
"025111115",Fontana,Census Tract 33.02,,,CA,San Bernardino County,California,CT,2697455,0
"025112121",Fontana,Census Tract 33.01,,,CA,San Bernardino County,California,CT,1935229,0
"025114128",Fontana,Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"025115139",Fontana,Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"025120218",Fontana,Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"025120219",Fontana,Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"025120309",Fontana,Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"025203252",Fontana,Census Tract 33.02,,,CA,San Bernardino County,California,CT,2697455,0
"025203273",Fontana,Census Tract 33.02,,,CA,San Bernardino County,California,CT,2697455,0
"025205109",Bloomington,Census Tract 33.02,,,CA,San Bernardino County,California,CT,2697455,0
"025205110",Bloomington,Census Tract 33.02,,,CA,San Bernardino County,California,CT,2697455,0
"025209120",Bloomington,Census Tract 36.06,,,CA,San Bernardino County,California,CT,2515414,0
"025209157",Bloomington,Census Tract 36.06,,,CA,San Bernardino County,California,CT,2515414,0
"025211127",Fontana,Census Tract 33.02,,,CA,San Bernardino County,California,CT,2697455,0
"025213149",Bloomington,Census Tract 26.08,,,CA,San Bernardino County,California,CT,8627318,0
"025213150",Bloomington,Census Tract 26.08,,,CA,San Bernardino County,California,CT,8627318,0
"025215217",Bloomington,Census Tract 26.08,,,CA,San Bernardino County,California,CT,8627318,0
"025215315",Bloomington,Census Tract 40.01,"26.08",Census Tract 26.08,CA,San Bernardino County,California,CT,3258715,0
"025217366",Bloomington,Census Tract 40.01,,,CA,San Bernardino County,California,CT,3258715,0
"025217367",Bloomington,Census Tract 40.01,,,CA,San Bernardino County,California,CT,3258715,0
"025217370",Bloomington,Census Tract 40.01,,,CA,San Bernardino County,California,CT,3258715,0
"025317116",Bloomington,Census Tract 40.01,"40.01",Census Tract 40.01,CA,San Bernardino County,California,CT,3258715,0
"025321156",Bloomington,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"025325101",Rialto,Census Tract 36.06,,,CA,San Bernardino County,California,CT,2515414,0
"025402136",Rialto,Census Tract 36.09,,,CA,San Bernardino County,California,CT,2186018,0
"025402137",Rialto,Census Tract 36.09,,,CA,San Bernardino County,California,CT,2186018,0
"025402142",Rialto,Census Tract 36.09,,,CA,San Bernardino County,California,CT,2186018,0
"025402144",Rialto,Census Tract 36.09,,,CA,San Bernardino County,California,CT,2186018,0
"025402145",Rialto,Census Tract 36.09,,,CA,San Bernardino County,California,CT,2186018,0
"025407127",Colton,Census Tract 36.12,,,CA,San Bernardino County,California,CT,2930720,0
"025407159",Colton,Census Tract 36.12,,,CA,San Bernardino County,California,CT,2930720,0
"025409120",Rialto,Census Tract 36.09,,,CA,San Bernardino County,California,CT,2186018,0
"025409121",Rialto,Census Tract 36.09,,,CA,San Bernardino County,California,CT,2186018,0
"025422116",Fontana,Census Tract 26.08,,,CA,San Bernardino County,California,CT,8627318,0
"025422158",Fontana,Census Tract 26.08,,,CA,San Bernardino County,California,CT,8627318,0
"025422159",Fontana,Census Tract 26.08,,,CA,San Bernardino County,California,CT,8627318,0
"025426121",Rialto,Census Tract 36.09,,,CA,San Bernardino County,California,CT,2186018,0
"025501136",Fontana,Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"025501138",Fontana,Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"025502135",Fontana,Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"025502136",Fontana,Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"025503133",Fontana,Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"025506128",Fontana,Census Tract 26.08,"26.08",Census Tract 26.08,CA,San Bernardino County,California,CT,8627318,0
"025506129",Fontana,Census Tract 26.08,"26.08",Census Tract 26.08,CA,San Bernardino County,California,CT,8627318,0
"025506130",Fontana,Census Tract 26.08,"26.08",Census Tract 26.08,CA,San Bernardino County,California,CT,8627318,0
"025507154",Fontana,Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"025507155",Fontana,Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"025507156",Fontana,Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"025507157",Fontana,Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"025508154",Fontana,Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"025508155",Fontana,Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"025508156",Fontana,Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"025509163",Fontana,Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"025510133",Fontana,Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"025511126",Fontana,Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"025601110",Fontana,Census Tract 26.08,,,CA,San Bernardino County,California,CT,8627318,0
"025601120",Fontana,Census Tract 26.08,,,CA,San Bernardino County,California,CT,8627318,0
"025601132",Fontana,Census Tract 26.08,,,CA,San Bernardino County,California,CT,8627318,0
"025601133",Fontana,Census Tract 26.08,,,CA,San Bernardino County,California,CT,8627318,0
"025601134",Fontana,Census Tract 26.08,,,CA,San Bernardino County,California,CT,8627318,0
"025601135",Fontana,Census Tract 26.08,,,CA,San Bernardino County,California,CT,8627318,0
"025604153",Bloomington,Census Tract 26.08,,,CA,San Bernardino County,California,CT,8627318,0
"025709136",Bloomington,Census Tract 40.01,,,CA,San Bernardino County,California,CT,3258715,0
"025801106",Rialto,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"025801113",Rialto,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"025801121",Rialto,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"025801126",Rialto,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"025802130",Rialto,Census Tract 40.04,"40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"025803109",Rialto,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"025803114",Rialto,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"025803115",Rialto,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"025804108",Rialto,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"025804111",Rialto,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"025804140",Rialto,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"025804144",Rialto,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"025806123",Rialto,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"025810219",Rialto,Census Tract 40.03,,,CA,San Bernardino County,California,CT,7566833,0
"025811105",Rialto,Census Tract 40.03,,,CA,San Bernardino County,California,CT,7566833,0
"025811136",Rialto,Census Tract 40.03,,,CA,San Bernardino County,California,CT,7566833,0
"025811137",Rialto,Census Tract 40.03,,,CA,San Bernardino County,California,CT,7566833,0
"025811138",Rialto,Census Tract 40.03,,,CA,San Bernardino County,California,CT,7566833,0
"025811139",Rialto,Census Tract 40.03,,,CA,San Bernardino County,California,CT,7566833,0
"025812108",Rialto,Census Tract 40.03,,,CA,San Bernardino County,California,CT,7566833,0
"025812142",Rialto,Census Tract 40.03,,,CA,San Bernardino County,California,CT,7566833,0
"025812144",Rialto,Census Tract 40.03,,,CA,San Bernardino County,California,CT,7566833,0
"025812146",Rialto,Census Tract 40.03,,,CA,San Bernardino County,California,CT,7566833,0
"025812148",Rialto,Census Tract 40.03,,,CA,San Bernardino County,California,CT,7566833,0
"025813110",Rialto,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"025813121",Rialto,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"025813134",Rialto,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"025813137",Rialto,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"025817146",Rialto,Census Tract 40.03,,,CA,San Bernardino County,California,CT,7566833,0
"025817157",Rialto,Census Tract 40.03,,,CA,San Bernardino County,California,CT,7566833,0
"025818113",Rialto,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"025918141",Rialto,Census Tract 40.03,,,CA,San Bernardino County,California,CT,7566833,0
"025918142",Rialto,Census Tract 40.03,,,CA,San Bernardino County,California,CT,7566833,0
"026002109",Rialto,Census Tract 40.03,,,CA,San Bernardino County,California,CT,7566833,0
"026002115",Rialto,Census Tract 40.03,,,CA,San Bernardino County,California,CT,7566833,0
"026002122",Rialto,Census Tract 40.03,,,CA,San Bernardino County,California,CT,7566833,0
"026002125",Rialto,Census Tract 40.03,,,CA,San Bernardino County,California,CT,7566833,0
"026002142",Rialto,Census Tract 40.03,,,CA,San Bernardino County,California,CT,7566833,0
"026002143",Rialto,Census Tract 40.03,,,CA,San Bernardino County,California,CT,7566833,0
"026002144",Rialto,Census Tract 40.03,,,CA,San Bernardino County,California,CT,7566833,0
"026002150",Rialto,Census Tract 40.03,,,CA,San Bernardino County,California,CT,7566833,0
"026002151",Rialto,Census Tract 40.03,,,CA,San Bernardino County,California,CT,7566833,0
"026002152",Rialto,Census Tract 40.03,,,CA,San Bernardino County,California,CT,7566833,0
"026002153",Rialto,Census Tract 40.03,,,CA,San Bernardino County,California,CT,7566833,0
"026002154",Rialto,Census Tract 40.03,,,CA,San Bernardino County,California,CT,7566833,0
"026002155",Rialto,Census Tract 40.03,,,CA,San Bernardino County,California,CT,7566833,0
"026002159",Rialto,Census Tract 40.03,,,CA,San Bernardino County,California,CT,7566833,0
"026002160",Rialto,Census Tract 40.03,,,CA,San Bernardino County,California,CT,7566833,0
"026002207",Rialto,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"026005116",unincorporated,Census Tract 40.03,"40.03",Census Tract 40.03,CA,San Bernardino County,California,CT,7566833,0
"026007218",Colton,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"026007219",Colton,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"026007220",Colton,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"026009129",Colton,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"026009185",Colton,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"026011308",unincorporated,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"026011314",unincorporated,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"026011315",unincorporated,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"026011316",unincorporated,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"026012113",unincorporated,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"026012114",unincorporated,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"026013133",Rialto,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"026013134",Rialto,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"026013135",Rialto,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"026016101",Rialto,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"026018101",Colton,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"026019103",Colton,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"026019104",Colton,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"026019105",Colton,Census Tract 40.04,"40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"026020105",Colton,Census Tract 40.04,"40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"026022104",Colton,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"026201148",San Bernardino,Census Tract 27.06,,,CA,San Bernardino County,California,CT,41433197,0
"026201149",San Bernardino,Census Tract 27.06,,,CA,San Bernardino County,California,CT,41433197,0
"026201151",San Bernardino,Census Tract 27.06,,,CA,San Bernardino County,California,CT,41433197,0
"026204104",unincorporated,Census Tract 27.06,,,CA,San Bernardino County,California,CT,41433197,0
"026204121",unincorporated,Census Tract 27.06,,,CA,San Bernardino County,California,CT,41433197,0
"026204239",San Bernardino,Census Tract 27.06,,,CA,San Bernardino County,California,CT,41433197,0
"026204240",San Bernardino,Census Tract 27.06,,,CA,San Bernardino County,California,CT,41433197,0
"026204241",San Bernardino,Census Tract 27.06,,,CA,San Bernardino County,California,CT,41433197,0
"026205141",San Bernardino,Census Tract 27.06,,,CA,San Bernardino County,California,CT,41433197,0
"026205142",San Bernardino,Census Tract 27.06,,,CA,San Bernardino County,California,CT,41433197,0
"026421116",Rialto,Census Tract 35.03,,,CA,San Bernardino County,California,CT,3936560,0
"026421262",Rialto,Census Tract 35.03,,,CA,San Bernardino County,California,CT,3936560,0
"026421335",Rialto,Census Tract 35.03,,,CA,San Bernardino County,California,CT,3936560,0
"026436101",Rialto,Census Tract 35.03,,,CA,San Bernardino County,California,CT,3936560,0
"026601117",unincorporated,Census Tract 27.06,,,CA,San Bernardino County,California,CT,41433197,0
"026601121",unincorporated,Census Tract 27.06,,,CA,San Bernardino County,California,CT,41433197,0
"026601203",unincorporated,Census Tract 27.06,,,CA,San Bernardino County,California,CT,41433197,0
"026601210",unincorporated,Census Tract 27.06,,,CA,San Bernardino County,California,CT,41433197,0
"026602154",unincorporated,Census Tract 27.06,,,CA,San Bernardino County,California,CT,41433197,0
"026604117",San Bernardino,Census Tract 27.06,,,CA,San Bernardino County,California,CT,41433197,0
"026604144",San Bernardino,Census Tract 27.06,,,CA,San Bernardino County,California,CT,41433197,0
"026604155",San Bernardino,Census Tract 27.06,,,CA,San Bernardino County,California,CT,41433197,0
"026604156",San Bernardino,Census Tract 27.06,,,CA,San Bernardino County,California,CT,41433197,0
"026604171",San Bernardino,Census Tract 27.06,,,CA,San Bernardino County,California,CT,41433197,0
"026604178",San Bernardino,Census Tract 27.06,,,CA,San Bernardino County,California,CT,41433197,0
"026604180",San Bernardino,Census Tract 27.06,,,CA,San Bernardino County,California,CT,41433197,0
"026604181",San Bernardino,Census Tract 27.06,,,CA,San Bernardino County,California,CT,41433197,0
"026604182",San Bernardino,Census Tract 27.06,,,CA,San Bernardino County,California,CT,41433197,0
"026604184",San Bernardino,Census Tract 27.06,,,CA,San Bernardino County,California,CT,41433197,0
"026605108",San Bernardino,Census Tract 27.06,,,CA,San Bernardino County,California,CT,41433197,0
"026605109",San Bernardino,Census Tract 27.06,,,CA,San Bernardino County,California,CT,41433197,0
"026607291",San Bernardino,Census Tract 27.06,,,CA,San Bernardino County,California,CT,41433197,0
"026636201",San Bernardino,Census Tract 41.01,,,CA,San Bernardino County,California,CT,3960234,0
"026636203",San Bernardino,Census Tract 41.01,,,CA,San Bernardino County,California,CT,3960234,0
"026636206",San Bernardino,Census Tract 41.01,,,CA,San Bernardino County,California,CT,3960234,0
"026636207",San Bernardino,Census Tract 41.01,,,CA,San Bernardino County,California,CT,3960234,0
"026636224",San Bernardino,Census Tract 41.01,,,CA,San Bernardino County,California,CT,3960234,0
"026636226",San Bernardino,Census Tract 41.01,,,CA,San Bernardino County,California,CT,3960234,0
"026636227",San Bernardino,Census Tract 41.01,,,CA,San Bernardino County,California,CT,3960234,0
"026636228",San Bernardino,Census Tract 41.01,,,CA,San Bernardino County,California,CT,3960234,0
"026636305",San Bernardino,Census Tract 41.01,,,CA,San Bernardino County,California,CT,3960234,0
"026636307",San Bernardino,Census Tract 41.01,,,CA,San Bernardino County,California,CT,3960234,0
"026636322",San Bernardino,Census Tract 41.01,,,CA,San Bernardino County,California,CT,3960234,0
"026636333",San Bernardino,Census Tract 41.01,,,CA,San Bernardino County,California,CT,3960234,0
"026636334",San Bernardino,Census Tract 41.01,,,CA,San Bernardino County,California,CT,3960234,0
"026636338",San Bernardino,Census Tract 41.01,,,CA,San Bernardino County,California,CT,3960234,0
"026636362",San Bernardino,Census Tract 41.01,,,CA,San Bernardino County,California,CT,3960234,0
"026636366",San Bernardino,Census Tract 41.01,,,CA,San Bernardino County,California,CT,3960234,0
"026636369",San Bernardino,Census Tract 41.01,,,CA,San Bernardino County,California,CT,3960234,0
"026672103",San Bernardino,Census Tract 41.01,,,CA,San Bernardino County,California,CT,3960234,0
"026672104",San Bernardino,Census Tract 41.01,,,CA,San Bernardino County,California,CT,3960234,0
"026672105",San Bernardino,Census Tract 41.01,,,CA,San Bernardino County,California,CT,3960234,0
"026672106",San Bernardino,Census Tract 41.01,,,CA,San Bernardino County,California,CT,3960234,0
"026835122",San Bernardino,Census Tract 41.03,,,CA,San Bernardino County,California,CT,2964291,0
"026917125",San Bernardino,Census Tract 38.04,,,CA,San Bernardino County,California,CT,3297783,221382
"026917142",San Bernardino,Census Tract 38.04,,,CA,San Bernardino County,California,CT,3297783,221382
"026923122",San Bernardino,Census Tract 43.02,,,CA,San Bernardino County,California,CT,3014226,37190
"027403122",San Bernardino,Census Tract 49.02,,,CA,San Bernardino County,California,CT,2856724,35274
"027403123",San Bernardino,Census Tract 49.02,,,CA,San Bernardino County,California,CT,2856724,35274
"027519208",Colton,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"027519209",Colton,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"027522365",Colton,Census Tract 71.07,,,CA,San Bernardino County,California,CT,2364324,19737
"027528108",Grand Terrace,Census Tract 71.07,,,CA,San Bernardino County,California,CT,2364324,19737
"027534101",Colton,Census Tract 71.07,,,CA,San Bernardino County,California,CT,2364324,19737
"027601423",Colton,Census Tract 71.08,,,CA,San Bernardino County,California,CT,2696921,168572
"027613120",Colton,Census Tract 71.08,,,CA,San Bernardino County,California,CT,2696921,168572
"027613176",Colton,Census Tract 71.08,,,CA,San Bernardino County,California,CT,2696921,168572
"027613177",Colton,Census Tract 71.08,,,CA,San Bernardino County,California,CT,2696921,168572
"027613181",Colton,Census Tract 71.08,,,CA,San Bernardino County,California,CT,2696921,168572
"027613197",Colton,Census Tract 71.08,,,CA,San Bernardino County,California,CT,2696921,168572
"027614416",Colton,Census Tract 71.08,,,CA,San Bernardino County,California,CT,2696921,168572
"027614433",Colton,Census Tract 71.08,,,CA,San Bernardino County,California,CT,2696921,168572
"027614451",Colton,Census Tract 71.08,,,CA,San Bernardino County,California,CT,2696921,168572
"027614456",Colton,Census Tract 71.08,,,CA,San Bernardino County,California,CT,2696921,168572
"027650142",Colton,Census Tract 71.08,,,CA,San Bernardino County,California,CT,2696921,168572
"027702234",Colton,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"027702245",Colton,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"027702279",Colton,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"027702280",Colton,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"027702292",Colton,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"027702301",Colton,Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"027806307",San Bernardino,Census Tract 64.02,,,CA,San Bernardino County,California,CT,1970757,0
"027814125",San Bernardino,Census Tract 64.01,,,CA,San Bernardino County,California,CT,2024263,0
"027814137",San Bernardino,Census Tract 64.01,,,CA,San Bernardino County,California,CT,2024263,0
"027819133",San Bernardino,Census Tract 64.01,,,CA,San Bernardino County,California,CT,2024263,0
