apn,NAME1,NAMELSAD1,NAME2,NAMELSAD2,STUPS,NAMELSADCO,STATE_NAME,LSAD,ALAND,AWATER
"022912157","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022913115","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022913116","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022913126","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022913130","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022913131","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022915101","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022915128","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022916206","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022917123","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022917127","22.07",Census Tract 22.07,"22.07",Census Tract 22.07,CA,San Bernardino County,California,CT,7977011,0
"022917128","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022918110","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022919201","22.07",Census Tract 22.07,"22.04",Census Tract 22.04,CA,San Bernardino County,California,CT,7977011,0
"022922320","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"022923125","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"022924213","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"022925136","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022925138","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926209","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926212","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926213","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926214","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926217","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926218","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926219","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926220","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926221","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926222","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926223","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926224","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926225","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926226","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926227","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926229","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926234","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926235","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926236","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926237","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926240","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926248","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926304","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926307","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926309","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926330","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926336","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926345","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926347","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926362","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926363","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926368","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926371","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926372","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926375","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926376","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926380","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022926381","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022927145","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022927151","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022928361","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022928369","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022928371","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022928372","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022928415","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022928416","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022928417","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022928418","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022928419","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022928420","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022928423","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022928427","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022929117","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022929131","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"022929134","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"022929139","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"022929140","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"022929155","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022932102","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022932103","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022932105","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022932106","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022932107","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022932112","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022932118","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022932119","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022932122","22.07",Census Tract 22.07,"22.07",Census Tract 22.07,CA,San Bernardino County,California,CT,7977011,0
"022933105","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022933107","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022933112","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022933114","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022933115","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022933116","22.07",Census Tract 22.07,,,CA,San Bernardino County,California,CT,7977011,0
"022934103","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022934115","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"022937114","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"022937120","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"022937123","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"022938105","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"022940110","21.12",Census Tract 21.12,,,CA,San Bernardino County,California,CT,9109657,0
"023005121","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"023010104","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"023010133","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"023012102","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"023012103","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"023012215","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"023013130","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"023013131","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"023013226","22.04",Census Tract 22.04,"22.04",Census Tract 22.04,CA,San Bernardino County,California,CT,19290381,0
"023014143","24.03",Census Tract 24.03,,,CA,San Bernardino County,California,CT,2638380,0
"023014144","24.03",Census Tract 24.03,,,CA,San Bernardino County,California,CT,2638380,0
"023014147","24.03",Census Tract 24.03,,,CA,San Bernardino County,California,CT,2638380,0
"023014150","24.03",Census Tract 24.03,,,CA,San Bernardino County,California,CT,2638380,0
"023014230","24.03",Census Tract 24.03,,,CA,San Bernardino County,California,CT,2638380,0
"023015144","24.03",Census Tract 24.03,,,CA,San Bernardino County,California,CT,2638380,0
"023016137","24.03",Census Tract 24.03,,,CA,San Bernardino County,California,CT,2638380,0
"023016240","24.03",Census Tract 24.03,,,CA,San Bernardino County,California,CT,2638380,0
"023102118","24.03",Census Tract 24.03,,,CA,San Bernardino County,California,CT,2638380,0
"023102137","24.03",Census Tract 24.03,,,CA,San Bernardino County,California,CT,2638380,0
"023102159","24.03",Census Tract 24.03,,,CA,San Bernardino County,California,CT,2638380,0
"023102167","24.03",Census Tract 24.03,,,CA,San Bernardino County,California,CT,2638380,0
"023109117","24.03",Census Tract 24.03,,,CA,San Bernardino County,California,CT,2638380,0
"023109118","24.03",Census Tract 24.03,,,CA,San Bernardino County,California,CT,2638380,0
"023110122","24.03",Census Tract 24.03,,,CA,San Bernardino County,California,CT,2638380,0
"023110214","24.03",Census Tract 24.03,,,CA,San Bernardino County,California,CT,2638380,0
"023113103","25.01",Census Tract 25.01,,,CA,San Bernardino County,California,CT,3990972,0
"023113122","25.01",Census Tract 25.01,,,CA,San Bernardino County,California,CT,3990972,0
"023113142","25.01",Census Tract 25.01,,,CA,San Bernardino County,California,CT,3990972,0
"023113143","25.01",Census Tract 25.01,,,CA,San Bernardino County,California,CT,3990972,0
"023113185","25.01",Census Tract 25.01,,,CA,San Bernardino County,California,CT,3990972,0
"023113188","25.01",Census Tract 25.01,,,CA,San Bernardino County,California,CT,3990972,0
"023113190","25.01",Census Tract 25.01,,,CA,San Bernardino County,California,CT,3990972,0
"023205105","24.06",Census Tract 24.06,,,CA,San Bernardino County,California,CT,2394436,0
"023205110","24.06",Census Tract 24.06,,,CA,San Bernardino County,California,CT,2394436,0
"023205143","24.06",Census Tract 24.06,,,CA,San Bernardino County,California,CT,2394436,0
"023206104","24.06",Census Tract 24.06,,,CA,San Bernardino County,California,CT,2394436,0
"023206109","24.06",Census Tract 24.06,,,CA,San Bernardino County,California,CT,2394436,0
"023206126","24.06",Census Tract 24.06,,,CA,San Bernardino County,California,CT,2394436,0
"023206134","24.06",Census Tract 24.06,,,CA,San Bernardino County,California,CT,2394436,0
"023207102","24.06",Census Tract 24.06,,,CA,San Bernardino County,California,CT,2394436,0
"023208155","24.06",Census Tract 24.06,,,CA,San Bernardino County,California,CT,2394436,0
"023208156","24.06",Census Tract 24.06,,,CA,San Bernardino County,California,CT,2394436,0
"023208168","24.06",Census Tract 24.06,,,CA,San Bernardino County,California,CT,2394436,0
"023208169","24.06",Census Tract 24.06,,,CA,San Bernardino County,California,CT,2394436,0
"023208170","24.06",Census Tract 24.06,,,CA,San Bernardino County,California,CT,2394436,0
"023208171","24.06",Census Tract 24.06,,,CA,San Bernardino County,California,CT,2394436,0
"023212155","24.03",Census Tract 24.03,,,CA,San Bernardino County,California,CT,2638380,0
"023215109","24.06",Census Tract 24.06,,,CA,San Bernardino County,California,CT,2394436,0
"023215110","24.06",Census Tract 24.06,,,CA,San Bernardino County,California,CT,2394436,0
"023215116","24.06",Census Tract 24.06,,,CA,San Bernardino County,California,CT,2394436,0
"023215118","24.06",Census Tract 24.06,,,CA,San Bernardino County,California,CT,2394436,0
"023215202","24.06",Census Tract 24.06,,,CA,San Bernardino County,California,CT,2394436,0
"023215209","24.06",Census Tract 24.06,,,CA,San Bernardino County,California,CT,2394436,0
"023216105","24.06",Census Tract 24.06,,,CA,San Bernardino County,California,CT,2394436,0
"023217116","24.06",Census Tract 24.06,,,CA,San Bernardino County,California,CT,2394436,0
"023301103","24.03",Census Tract 24.03,,,CA,San Bernardino County,California,CT,2638380,0
"023401112","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"023401116","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"023403105","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"023404168","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"023405104","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"023407101","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"023407127","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"023407140","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"023407141","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"023410121","25.01",Census Tract 25.01,,,CA,San Bernardino County,California,CT,3990972,0
"023411105","25.01",Census Tract 25.01,,,CA,San Bernardino County,California,CT,3990972,0
"023415101","25.01",Census Tract 25.01,,,CA,San Bernardino County,California,CT,3990972,0
"023415113","25.01",Census Tract 25.01,,,CA,San Bernardino County,California,CT,3990972,0
"023416111","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"023418109","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"023418110","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"023418112","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"023420113","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"023421133","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"023422106","25.01",Census Tract 25.01,,,CA,San Bernardino County,California,CT,3990972,0
"023422124","25.01",Census Tract 25.01,,,CA,San Bernardino County,California,CT,3990972,0
"023424117","25.01",Census Tract 25.01,"25.01",Census Tract 25.01,CA,San Bernardino County,California,CT,3990972,0
"023504109","25.01",Census Tract 25.01,,,CA,San Bernardino County,California,CT,3990972,0
"023515220","25.03",Census Tract 25.03,,,CA,San Bernardino County,California,CT,1292635,0
"023519103","25.01",Census Tract 25.01,,,CA,San Bernardino County,California,CT,3990972,0
"023520107","25.01",Census Tract 25.01,,,CA,San Bernardino County,California,CT,3990972,0
"023520121","25.01",Census Tract 25.01,,,CA,San Bernardino County,California,CT,3990972,0
"023521102","25.01",Census Tract 25.01,,,CA,San Bernardino County,California,CT,3990972,0
"023521113","25.01",Census Tract 25.01,,,CA,San Bernardino County,California,CT,3990972,0
"023601105","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"023601114","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"023602108","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"023602109","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"023602123","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"023603103","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"023603106","22.04",Census Tract 22.04,,,CA,San Bernardino County,California,CT,19290381,0
"023605206","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023607106","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023607107","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023607113","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023607119","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023607132","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023607136","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023607137","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023608113","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023608128","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023609124","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023609131","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023609133","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023609137","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023609141","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023610104","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023610122","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023611134","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023611135","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023611136","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023611138","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023612122","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023612219","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023612224","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023612225","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023612226","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023614102","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023614117","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023614118","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023614122","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023615127","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023615139","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023615140","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023615158","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023615161","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023615162","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023615163","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023615166","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023615167","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023615168","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023616181","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023617111","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023617190","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023617191","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023617192","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023617193","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023617201","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023617202","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023618128","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023618129","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023619101","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023619112","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023619114","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023619127","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023620115","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023620117","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023620118","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023620128","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023620129","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023620133","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023620134","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023620135","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023701109","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023704102","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023704116","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023704212","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023705101","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023705205","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023705228","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023705313","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023705429","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023706103","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023706131","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023706134","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023707112","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023708102","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023708128","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023708130","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023709107","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023709108","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023709121","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023709122","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023709128","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023710104","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023710109","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023710116","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023710124","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023710125","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023710131","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023710134","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023710137","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023710138","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023710139","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023710140","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023710141","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023711140","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023711142","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023712206","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023712207","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023712217","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023712218","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023712219","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023713111","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023713112","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023713119","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023713120","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023713125","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023713126","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023713127","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023714104","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023714111","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023714115","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023714125","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023714126","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023715105","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023715108","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023716113","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023716114","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023718112","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023718113","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023719109","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023719141","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023719149","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023719150","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023719151","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023719152","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"023801234","127",Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023801235","127",Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023801236","127",Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023801237","127",Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023802102","127",Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
"023802137","127",Census Tract 127,,,CA,San Bernardino County,California,CT,26807875,0
